REGIONAL;INSTITUICAO_PARCEIRA;INEP;ANO_ENSINO;TURNO;TURMA;CODIGO;RACA;SEXO;NEE;ANO_NASC
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 030858887511;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 103772568418;PARDA;FEMININO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 160740157948;PARDA;FEMININO;N;2022
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 002156551415;PARDA;FEMININO;N;2022
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX B; 195732526752;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 121865136614;PARDA;MASCULINO;S;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 014770309973;BRANCA;MASCULINO;N;2022
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 215415993899;BRANCA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 002798727545;BRANCA;MASCULINO;N;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 072990981260;BRANCA;FEMININO;N;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 033524417412;BRANCA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 165736509924;PRETA;MASCULINO;N;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 032069308091;BRANCA;FEMININO;N;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 229198345574;PRETA;MASCULINO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 175300594921;PARDA;MASCULINO;N;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 003633617594;PARDA;MASCULINO;N;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 072648405525;BRANCA;MASCULINO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX B; 030272872329;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 029473338717;PARDA;FEMININO;S;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 141304626487;AMARELA;MASCULINO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 090744407094;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 135914025456;PARDA;MASCULINO;S;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX B; 032846774245;PARDA;FEMININO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 151082052986;PARDA;FEMININO;N;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 161426658101;PARDA;FEMININO;N;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 140066783163;BRANCA;FEMININO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 136261842974;PARDA;FEMININO;N;2022
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 067239236488;PARDA;MASCULINO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 206509463854;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 190498575255;PARDA;MASCULINO;N;2019
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 079352346127;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 198963852712;BRANCA;FEMININO;N;2023
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 162228289750;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 096550819526;PRETA;FEMININO;N;2020
BARREIRO;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;31348023;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 163630818564;PARDA;MASCULINO;N;2019
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 211021323457;BRANCA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 174878423425;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 145344871048;BRANCA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 098352610680;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 201937595784;BRANCA;MASCULINO;N;2025
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 092546092791;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 131704579505;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 117528714749;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 131359535961;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 209267472332;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 162764522631;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 210534683498;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 055014301179;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 154598388291;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 136107256901;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 207794359244;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 182457827086;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 017771455590;BRANCA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 043143738602;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 098952732020;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 042395561710;PARDA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 114863005475;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 005788879124;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 143822946634;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 048558433134;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 031528716685;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 075359340713;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 150017181537;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 005125843478;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 071688122218;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 161625505293;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 103060404075;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 179168460729;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 147343388840;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 147080962233;BRANCA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 187782151799;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 005035665019;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 105166522539;BRANCA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 064402247210;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 104379124790;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 060524199131;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 014287840432;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 087876878038;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 084929337280;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 166606535667;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 196659366844;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 013151901951;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 126566427465;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 133011687615;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 013948494319;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 214398018616;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 137559631098;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 200147233054;PARDA;MASCULINO;S;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 185485254184;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 004408141339;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 097133499994;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 062494229465;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 215285240093;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 206685600178;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 055379444370;PARDA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 169916463601;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 169899577095;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 216715411487;NÃO DECLARADA;FEMININO;N;2025
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 127924821830;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 083898678014;PARDA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 015834243558;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 149488178952;NÃO DECLARADA;MASCULINO;N;2025
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 124701447017;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 198449786381;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 041985301513;BRANCA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 074541962901;NÃO DECLARADA;FEMININO;N;2024
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 137584147105;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 029275828898;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 045793228263;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL CIMARA BABY;31383970;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 122255431588;PRETA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 127444528324;PRETA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 226113422615;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 003997024453;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 022632567514;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 090635261814;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 061759250396;PARDA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 143393114290;BRANCA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 098493071698;BRANCA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 147927847093;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 043019401046;PARDA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 081065064206;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 160290958012;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 153337999638;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 071171641609;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 072652696512;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO FLEX A; 088932016489;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 148619984563;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO FLEX A; 187864054395;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 096603168454;BRANCA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 177160531525;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 186269591115;PRETA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 091724208240;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 143981094322;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 051880934742;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 065774583187;BRANCA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 018652005281;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 093839292609;BRANCA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 035658356091;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 167101959219;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 002248195542;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 088142640900;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 188407054983;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 017821383397;PARDA;MASCULINO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO FLEX A; 068061892986;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 209807974797;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 204661914829;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 060474219981;PARDA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 197978053039;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO FLEX A; 067020408501;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 014734452489;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 142811888735;PARDA;MASCULINO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX C; 087677199833;PARDA;FEMININO;N;2022
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 057776958792;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 002895522933;PARDA;FEMININO;N;2021
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 172292970890;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-1 a 2 anos;INTEGRAL;1 ANO FLEX A; 146367618932;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CENTRO INFANTIL LAR FELIZ;31004081;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 129218383432;PARDA;MASCULINO;N;2022
